dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.765866,1.423683,7.036809,1.080887,-1.997632,0.000000,4.177045
0.020000,9.755095,1.405402,7.058027,1.040935,-1.997632,-0.000000,4.182779
0.020000,9.744827,1.387753,7.078446,1.000982,-1.997632,0.000000,4.188212
0.020000,9.735051,1.370742,7.098066,0.961029,-1.997632,0.000000,4.193355
0.020000,9.725755,1.354376,7.116888,0.921077,-1.997632,-0.000000,4.198220
0.020000,9.716927,1.338664,7.134910,0.881124,-1.997632,0.000000,4.202816
0.020000,9.708559,1.323611,7.152132,0.841171,-1.997632,0.000000,4.207151
0.020000,9.700639,1.309223,7.168556,0.801219,-1.997632,-0.000000,4.211234
0.020000,9.693158,1.295505,7.184181,0.761266,-1.997632,0.000000,4.215073
0.020000,9.686109,1.282463,7.199007,0.721313,-1.997632,-0.000000,4.218675
0.020000,9.679483,1.270100,7.213034,0.681361,-1.997632,0.000000,4.222048
0.020000,9.673272,1.258421,7.226261,0.641408,-1.997632,-0.000000,4.225196
0.020000,9.667469,1.247430,7.238690,0.601455,-1.997632,0.000000,4.228127
0.020000,9.662069,1.237130,7.250320,0.561503,-1.997632,0.000000,4.230846
0.020000,9.657065,1.227525,7.261150,0.521550,-1.997632,0.000000,4.233357
0.020000,9.652452,1.218617,7.271182,0.481598,-1.997632,-0.000000,4.235665
0.020000,9.648224,1.210410,7.280414,0.441645,-1.997632,0.000000,4.237775
0.020000,9.644377,1.202905,7.288847,0.401692,-1.997632,-0.000000,4.239689
0.020000,9.640907,1.196105,7.296482,0.361740,-1.997632,0.000000,4.241412
0.020000,9.637810,1.190011,7.303317,0.321787,-1.997632,-0.000000,4.242947
0.020000,9.635083,1.184626,7.309353,0.281834,-1.997632,0.000000,4.244296
0.020000,9.632723,1.179951,7.314590,0.241882,-1.997632,0.000000,4.245462
0.020000,9.630727,1.175987,7.319029,0.201929,-1.997632,-0.000000,4.246446
0.020000,9.629093,1.172735,7.322668,0.161976,-1.997632,0.000000,4.247251
0.020000,9.627820,1.170197,7.325508,0.122024,-1.997632,0.000000,4.247877
0.020000,9.626907,1.168372,7.327549,0.082071,-1.997632,-0.000000,4.248327
0.020000,9.626351,1.167261,7.328790,0.042118,-1.997632,0.000000,4.248600
0.020000,9.626113,1.166785,7.329322,0.011071,-1.552368,22.263237,4.248717
0.020000,9.626063,1.166686,7.329433,0.000000,-0.553551,49.940811,4.248741
0.020000,9.626063,1.166686,7.329433,0.000000,0.000000,27.677574,4.248741
