dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.574235,6.903213,8.741764,0.956978,-2.215502,0.697431,1.469977
0.020000,7.576042,6.921383,8.760023,0.912991,-2.199382,0.805987,1.473351
0.020000,7.577705,6.938680,8.777401,0.868875,-2.205794,-0.320622,1.476503
0.020000,7.579235,6.955117,8.793909,0.825397,-2.173885,1.595469,1.479446
0.020000,7.580640,6.970690,8.809545,0.781805,-2.179596,-0.285534,1.482188
0.020000,7.581928,6.985403,8.824314,0.738433,-2.168624,0.548569,1.484738
0.020000,7.583107,6.999258,8.838219,0.695274,-2.157961,0.533155,1.487105
0.020000,7.584183,7.012259,8.851264,0.652258,-2.150796,0.358267,1.489296
0.020000,7.585163,7.024403,8.863448,0.609164,-2.154701,-0.195262,1.491316
0.020000,7.586051,7.035695,8.874775,0.566382,-2.139103,0.779883,1.493174
0.020000,7.586855,7.046138,8.885249,0.523680,-2.135097,0.200317,1.494872
0.020000,7.587577,7.055731,8.894869,0.481021,-2.132914,0.109169,1.496417
0.020000,7.588222,7.064474,8.903636,0.438349,-2.133603,-0.034475,1.497813
0.020000,7.588795,7.072371,8.911554,0.395885,-2.123216,0.519344,1.499063
0.020000,7.589298,7.079422,8.918623,0.353447,-2.121889,0.066344,1.500171
0.020000,7.589734,7.085629,8.924844,0.311073,-2.118703,0.159304,1.501140
0.020000,7.590106,7.090992,8.930220,0.268791,-2.114095,0.230417,1.501973
0.020000,7.590415,7.095506,8.934745,0.226264,-2.126383,-0.614380,1.502670
0.020000,7.590665,7.099181,8.938429,0.184176,-2.104366,1.100844,1.503236
0.020000,7.590856,7.102010,8.941264,0.141775,-2.120084,-0.785894,1.503670
0.020000,7.590989,7.103999,8.943258,0.099659,-2.105763,0.716025,1.503974
0.020000,7.591066,7.105146,8.944407,0.057460,-2.109978,-0.210759,1.504150
0.020000,7.591095,7.105584,8.944846,0.021975,-1.774253,16.786253,1.504217
0.020000,7.591100,7.105660,8.944922,0.003803,-0.908571,43.284094,1.504228
0.020000,7.591100,7.105660,8.944922,0.000000,-0.190166,35.920268,1.504228
